Dialogue ID,Chapter ID,Dialogue,Character Name,Character ID,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place ID,Place Name,Place Category
172,8,Voldemort?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,5,The Leaky Cauldron,Diagon Alley
173,8,Shh!!,Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,5,The Leaky Cauldron,Diagon Alley
174,8,"It was dark times, Harry, dark times.  Voldemort started to gather some followers, brought 'em over to the dark side. Anyone that stood up to him ended up dead. Your parents fought against him, but nobody lived once he decided to kill 'em.  Nobody...not one. Except you.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,5,The Leaky Cauldron,Diagon Alley
175,8,Me? Voldemort tried to kill...me?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,5,The Leaky Cauldron,Diagon Alley
176,8,"Yes. That ain't no ordinary cut on your forehead, Harry. A mark like that only comes from being touched by a curse...and an evil curse at that.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,5,The Leaky Cauldron,Diagon Alley
177,8,What happened to...to You-Know-Who?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,5,The Leaky Cauldron,Diagon Alley
178,8,"Well, some say he died. Codswallop in my opinion. Nope, I reckon he's out there, still, too tired to go on. But one thing's absolutely certain. Something about you stumped him that night. That's why you're famous. That's why everybody knows your name. You're the boy who lived.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,5,The Leaky Cauldron,Diagon Alley
179,9,"What're you looking at?  Blimey, is that the time? Sorry, Harry, I'm gonna have to leave you. Dumbledore'll be wanting his- well, he'll be wanting to see me. Now, uh, your train leaves in 10 minutes. Here's your ticket.  Stick to it, Harry that's very important. Stick to your ticket.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,71,Platform Nine and Three-Quarters,Other Magical Locations
180,9,"Platform 9&ÃÂ¾? But, Hagrid, there must be a mistake. This says Platform 9&ÃÂ¾. There's no such thing...is there?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,71,Platform Nine and Three-Quarters,Other Magical Locations
181,9,Sorry.,Man,139,,,,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
182,9,"Excuse me, excuse me.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,71,Platform Nine and Three-Quarters,Other Magical Locations
183,9,"Right on your left, ma'am.",Old man,149,,,,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
184,9,"Excuse me, sir. Can you tell me where I might find Platform 9&ÃÂ¾?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,71,Platform Nine and Three-Quarters,Other Magical Locations
185,9,"9&ÃÂ¾? Think you're being funny, do ya?",Old man,149,,,,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
186,9,"It's the same year after year. Always packed with Muggles, of course.",Molly Weasley,26,Human,Female,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
187,9,Muggles?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,71,Platform Nine and Three-Quarters,Other Magical Locations
188,9,"Come on. Platform 9&ÃÂ¾ this way! All right, Percy, you first.",Molly Weasley,26,Human,Female,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
189,9,"Fred, you next.",Molly Weasley,26,Human,Female,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
190,9,"He's not Fred, I am!",George Weasley,19,Human,Male,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
191,9,"Honestly, woman, you call yourself our mother.",Fred Weasley,14,Human,Male,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
192,9,"Oh, I'm sorry, George.",Molly Weasley,26,Human,Female,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
193,9,I'm only joking. I am Fred.,Fred Weasley,14,Human,Male,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
194,9,Excuse me! C-could you tell me how to-,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,71,Platform Nine and Three-Quarters,Other Magical Locations
195,9,"How to get on the platform? Yes, not to worry, dear. It's Ron's first time to Hogwarts as well.  Now, all you've got to do is walk straight at the wall between platforms 9 and 10. Best do it at a bit of a run if you're nervous.",Molly Weasley,26,Human,Female,Gryffindor,,,,71,Platform Nine and Three-Quarters,Other Magical Locations
196,9,Good luck.,Ginny Weasley,20,Human,Female,Gryffindor,Horse,,,71,Platform Nine and Three-Quarters,Other Magical Locations
197,10,"Excuse me, do you mind? Everywhere else is full.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
198,10,"No, not at all.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
199,10,"I'm Ron, by the way. Ron Weasley.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
200,10,I'm Harry. Harry Potter.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
201,10,"So-so it's true? I mean, do you really have the...the...",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
202,10,The what?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
203,10,Scar...?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
204,10,Oh,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
205,10,Wicked.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
206,10,"Anything off the trolley, dears?",Woman,140,,,,,,,42,Hogwarts Express,Hogwarts
207,10,"No, thanks, I'm all set.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
208,10,We'll take the lot!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
209,10,Whoa!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
210,10,Bertie Bott's Every Flavour Beans?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
211,10,"They mean every flavour! There's chocolate and peppermint, and there's also spinach, liver and tripe. George sweared he got a bogey-flavoured one once!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
212,10,"These aren't real chocolate frogs, are they?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
213,10,"It's just a spell. Besides, it's the cards you want. Each pack's got a famous witch or wizard. I got about 500 meself.  Watch it!  Oh, that's rotten luck. They've only got one good jump in them to begin with.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
214,10,I got Dumbledore!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
215,10,I got about 6 of him.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
216,10,"Hey, he's gone!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
217,10,"Well, you can't expect him to hang around all day, can you?  This is Scabbers, by the way, pathetic, isn't he?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
218,10,A little.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
219,10,Fred gave me a spell as to turn him yellow. Want to see?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
220,10,Yeah!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,42,Hogwarts Express,Hogwarts
221,10,Ahem. Sun-,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
222,10,Has anyone seen a toad? A boy named Neville's lost one.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,42,Hogwarts Express,Hogwarts
223,10,No.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
224,10,"Oh, are you doing magic? Let's see then.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,42,Hogwarts Express,Hogwarts
225,10,"Sunshine, daises, butter mellow, turn this stupid fat rat yellow!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
226,10,"Are you sure that's a real spell? Well, it's not very good, is it? Of course I've only tried a few simple spells myself, and they've all worked for me. For example...  Oculus Reparo.  That's better, isn't it? Holy Cricket, you're Harry Potter. I'm Hermione Granger...and you are...?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,42,Hogwarts Express,Hogwarts
227,10,I'm...Ron Weasley.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,42,Hogwarts Express,Hogwarts
228,10,"Pleasure. You two better change into your robes. I expect we'll be arriving soon.  You've got dirt, on your nose, by the way, did you know? Just there.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,42,Hogwarts Express,Hogwarts
229,11,"Right, then! First years! This way, please! Come on, now, don't be shy! Come on now, hurry up!",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,33,Entrance Hall,Hogwarts
230,11,"Hello, Harry.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,33,Entrance Hall,Hogwarts
231,11,"Hey, Hagrid.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,33,Entrance Hall,Hogwarts
232,11,Whoaa!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,33,Entrance Hall,Hogwarts
233,11,"Right then. This way to the boats! Come on, now, follow me.",Rubeus Hagrid,5,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,33,Entrance Hall,Hogwarts
234,11,Wicked.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,33,Entrance Hall,Hogwarts
235,11,"Welcome to Hogwarts. Now, in a few moments, you will pass through these doors and join your classmates. But before you can take your seats, you must be sorted into your houses. They are Gryffindor, Hufflepuff, Ravenclaw, and Slytherin. Now while you're here, your house will be like your family. Your triumphs will earn you house points. Any rule breaking, and you will lose points. At the end of the year, the house with the most points is awarded the house cup.",Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,33,Entrance Hall,Hogwarts
236,11,Trevor!  Sorry.,Neville Longbottom,10,Human,Male,Gryffindor,,Cherry,Unicorn Hair,33,Entrance Hall,Hogwarts
237,11,The sorting ceremony will begin momentarily.,Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,33,Entrance Hall,Hogwarts
238,11,"It's true then, what they're saying on the train. Harry Potter has come to Hogwarts.  This is Crabbe and Goyle. And I'm Malfoy...Draco Malfoy.  Think my name's funny, do you? No need to ask yours. Red hair, and a hand-me-down robe? You must be a Weasley. Well, soon find that some wizarding families are better than others, Potter. Don't want to go making friends with the wrong sort. I can help you there.",Draco Malfoy,12,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,33,Entrance Hall,Hogwarts
239,11,"I think I can tell who the wrong sort are for myself, thanks.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,33,Entrance Hall,Hogwarts
240,11,We're ready for you now. Follow me.,Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,33,Entrance Hall,Hogwarts
241,12,"It's not real, the ceiling. It's just bewitched to look like the night sky. I read about it in Hogwarts: A History.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,36,Great Hall,Hogwarts
242,12,"Will you wait along here, please? Now, before we begin, Professor Dumbledore would like to say a few words.",Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,36,Great Hall,Hogwarts
243,12,"I have a few start of term notices I wish to announce. The first years please note that the dark forest is strictly forbidden to all students. Also, our caretaker, Mr. Filch  has asked me to remind you that the 3rd floor corridor on the right hand side is out of bounds to everyone who does not wish to die a most painful death. Thank you.",Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,36,Great Hall,Hogwarts
244,12,"When I call your name, you will come forth, I shall place the sorting hat on your head, and you will be sorted into your houses. Hermione Granger.",Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,36,Great Hall,Hogwarts
245,12,"Oh, no. Okay, relax.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,36,Great Hall,Hogwarts
246,12,"Mental that one, I'm telling you.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,36,Great Hall,Hogwarts
247,12,"Ah, right then...hmm...right. Okay...Gryffindor!!",Sorting Hat,128,,,,,,,36,Great Hall,Hogwarts
248,12,Draco Malfoy.,Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,36,Great Hall,Hogwarts
249,12,SLYTHERIN!,Sorting Hat,128,,,,,,,36,Great Hall,Hogwarts
250,12,There isn't a witch or wizard who went bad who wasn't in Slytherin.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,36,Great Hall,Hogwarts
251,12,Susan Bones.,Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,36,Great Hall,Hogwarts
252,12,Ahh!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,36,Great Hall,Hogwarts
253,12,"Harry, what is it?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,36,Great Hall,Hogwarts
254,12,"Nothing... nothing, I'm fine.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,36,Great Hall,Hogwarts
255,12,Let's see...I know...Hufflepuff!,Sorting Hat,128,,,,,,,36,Great Hall,Hogwarts
256,12,Ronald Weasley.,Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,36,Great Hall,Hogwarts
257,12,Ha! Another Weasley. I know just what to do with you... Gryffindor!!,Sorting Hat,128,,,,,,,36,Great Hall,Hogwarts
258,12,Harry Potter.,Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,36,Great Hall,Hogwarts
259,12,"Hmm...difficult, very difficult. Plenty of courage I see, not a bad mind, either. There's talent, oh yes, and a thirst to prove yourself. But where to put you?",Sorting Hat,128,,,,,,,36,Great Hall,Hogwarts
260,12,Not Slytherin. Not Slytherin.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,36,Great Hall,Hogwarts
261,12,"Not Slytherin, eh? Are you sure? You could be great, you know. It's all here in your head. And Slytherin will help you on the way to greatness! There's no doubt about that. No?",Sorting Hat,128,,,,,,,36,Great Hall,Hogwarts
262,12,Not Slytherin...anything but Slytherin.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,36,Great Hall,Hogwarts
263,12,"Well, if you're sure... better be... GRYFFINDOR!!",Sorting Hat,128,,,,,,,36,Great Hall,Hogwarts
264,12,We got Potter! We got Potter!,Fred Weasley,14,Human,Male,Gryffindor,,,,36,Great Hall,Hogwarts
265,12,We got Potter! We got Potter!,George Weasley,19,Human,Male,Gryffindor,,,,36,Great Hall,Hogwarts
266,13,"Your attention, please.",Minerva McGonagall,7,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,36,Great Hall,Hogwarts
267,13,Let the feast...begin.,Albus Dumbledore,4,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,36,Great Hall,Hogwarts
268,13,Wow.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,36,Great Hall,Hogwarts
269,13,I'm half and half. Me dad's a Muggle. Mam's a witch. Bit of a nasty shock for him when he found out.,Seamus Finnigan,29,Human,Male,Gryffindor,Fox,,,36,Great Hall,Hogwarts
270,13,"Say, Percy, who's that teacher talking to Professor Quirrell?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,36,Great Hall,Hogwarts
271,13,"Oh, that's Professor Snape, head of Slytherin house.",Percy Weasley,37,Human,Male,Gryffindor,,,,36,Great Hall,Hogwarts
272,13,What's he teach?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,36,Great Hall,Hogwarts
273,13,Potions. But everyone knows it's the Dark Arts he fancies. He's been after Quirrell's job for years.,Percy Weasley,37,Human,Male,Gryffindor,,,,36,Great Hall,Hogwarts
274,13,Ahh!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,36,Great Hall,Hogwarts
275,13,Hello! How are you? Welcome to Gryffindor.,Nearly Headless Nick,47,Ghost,Human,Gryffindor,,,,36,Great Hall,Hogwarts
276,13,Whoo-hoo-hoo!,Bloody Baron,117,Ghost,Male,Slytherin,,,,36,Great Hall,Hogwarts
277,13,"Look, it's the Bloody Baron!",Girl,134,,,,,,,36,Great Hall,Hogwarts
278,13,"Hello, Sir Nicholas. Have a nice summer?",Percy Weasley,37,Human,Male,Gryffindor,,,,36,Great Hall,Hogwarts
279,13,"Dismal. Once again, my request to join the headless hunt has been denied.",Nearly Headless Nick,47,Ghost,Human,Gryffindor,,,,36,Great Hall,Hogwarts
280,13,I know you! You're Nearly Headless Nick!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,36,Great Hall,Hogwarts
281,13,I prefer Sir Nicholas if you don't mind.,Nearly Headless Nick,47,Ghost,Human,Gryffindor,,,,36,Great Hall,Hogwarts
282,13,Nearly headless? How can you be nearly headless?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,36,Great Hall,Hogwarts
283,13,Like this.,Nearly Headless Nick,47,Ghost,Human,Gryffindor,,,,36,Great Hall,Hogwarts
284,13,Ahh!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,36,Great Hall,Hogwarts
285,13,"Gryffindors, follow me, please. Keep up. Thank you.",Percy Weasley,37,Human,Male,Gryffindor,,,,36,Great Hall,Hogwarts
286,13,"Ravenclaws, follow me. This way.",Boy,138,,,,,,,36,Great Hall,Hogwarts
287,13,"This is the most direct path to the dormitories. Oh, and keep an eye on the staircases...they like to change.",Percy Weasley,37,Human,Male,Gryffindor,,,,28,Corridors,Hogwarts
288,13,"Keep up, please, and follow me. Quickly now, come on. Come on.",Percy Weasley,37,Human,Male,Gryffindor,,,,28,Corridors,Hogwarts
289,13,"Seamus, that picture's moving!",Neville Longbottom,10,Human,Male,Gryffindor,,Cherry,Unicorn Hair,28,Corridors,Hogwarts
290,13,"Look at that one, Harry!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,28,Corridors,Hogwarts
291,13,I think she fancies you.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,28,Corridors,Hogwarts
292,13,"Oh, look! Look! Who's that girl?",Girl,134,,,,,,,28,Corridors,Hogwarts
293,13,Welcome to Hogwarts.,Shrunken head,150,,,,,,,28,Corridors,Hogwarts
294,13,Who's that?,Girl,134,,,,,,,28,Corridors,Hogwarts
295,13,Password?,The Fat Lady,141,,,,,,,28,Corridors,Hogwarts
296,13,"Caput Draconis.  Follow me, everyone. Keep up, quickly, come on.",Percy Weasley,37,Human,Male,Gryffindor,,,,28,Corridors,Hogwarts
297,13,"Oh, wow.",Girl,134,,,,,,,39,Griffindor Common Room,Hogwarts
298,13,"Gather 'round here. Welcome to the Gryffindor Common Room. Boy's dormitories, upstairs and down to your left. Girls, the same on your right. You'll find that your belongings have already been brought up.",Percy Weasley,37,Human,Male,Gryffindor,,,,39,Griffindor Common Room,Hogwarts
